0.502441 0.199452 0.502441
0.502637 0.199447 0.502637
0.502832 0.199442 0.502832
0.503027 0.199438 0.503027
0.503223 0.199433 0.503223
0.503418 0.199428 0.503418
0.503613 0.199424 0.503613
0.503809 0.199419 0.503809
0.504004 0.199415 0.504004
0.504199 0.19941 0.504199
0.504395 0.199405 0.504395
0.50459 0.199401 0.50459
0.504785 0.199396 0.504785
0.50498 0.199391 0.50498
0.505176 0.199387 0.505176
0.505371 0.199382 0.505371
0.505566 0.199377 0.505566
0.505762 0.199373 0.505762
0.505957 0.199368 0.505957
0.506152 0.199363 0.506152
0.506348 0.199359 0.506348
0.506543 0.199354 0.506543
0.506738 0.199349 0.506738
0.506934 0.199345 0.506934
0.507129 0.19934 0.507129
0.507324 0.199335 0.507324
0.50752 0.199331 0.50752
0.507715 0.199326 0.507715
0.50791 0.199322 0.50791
0.508105 0.199317 0.508105
0.508301 0.199312 0.508301
0.508496 0.199308 0.508496
0.508691 0.199303 0.508691
0.508887 0.199298 0.508887
0.509082 0.199294 0.509082
0.509277 0.199289 0.509277
0.509473 0.199284 0.509473
0.509668 0.19928 0.509668
0.509863 0.199275 0.509863
0.510059 0.19927 0.510059
0.510254 0.199266 0.510254
0.510449 0.199261 0.510449
0.510645 0.199257 0.510645
0.51084 0.199252 0.51084
0.511035 0.199247 0.511035
0.51123 0.199243 0.51123
0.511426 0.199238 0.511426
0.511621 0.199233 0.511621
0.511816 0.199229 0.511816
0.512012 0.199224 0.512012
0.512207 0.199219 0.512207
0.512402 0.199215 0.512402
0.512598 0.19921 0.512598
0.512793 0.199206 0.512793
0.512988 0.199201 0.512988
0.513184 0.199196 0.513184
0.513379 0.199192 0.513379
0.513574 0.199187 0.513574
0.51377 0.199182 0.51377
0.513965 0.199178 0.513965
0.51416 0.199173 0.51416
0.514355 0.199168 0.514355
0.514551 0.199164 0.514551
0.514746 0.199159 0.514746
0.514941 0.199155 0.514941
0.515137 0.19915 0.515137
0.515332 0.199145 0.515332
0.515527 0.199141 0.515527
0.515723 0.199136 0.515723
0.515918 0.199131 0.515918
0.516113 0.199127 0.516113
0.516309 0.199122 0.516309
0.516504 0.199118 0.516504
0.516699 0.199113 0.516699
0.516895 0.199108 0.516895
0.51709 0.199104 0.51709
0.517285 0.199099 0.517285
0.51748 0.199094 0.51748
0.517676 0.19909 0.517676
0.517871 0.199085 0.517871
0.518066 0.199081 0.518066
0.518262 0.199076 0.518262
0.518457 0.199071 0.518457
0.518652 0.199067 0.518652
0.518848 0.199062 0.518848
0.519043 0.199057 0.519043
0.519238 0.199053 0.519238
0.519434 0.199048 0.519434
0.519629 0.199044 0.519629
0.519824 0.199039 0.519824
0.52002 0.199034 0.52002
0.520215 0.19903 0.520215
0.52041 0.199025 0.52041
0.520605 0.19902 0.520605
0.520801 0.199016 0.520801
0.520996 0.199011 0.520996
0.521191 0.199007 0.521191
