0.537012 0.205242 0.00328492
0.634668 0.196969 0.00337791
0.732324 0.196749 0.00344322
0.82998 0.192529 0.0035344
0.927637 0.193887 0.0036078
1.02529 0.203437 0.00367925
1.12295 0.191974 0.00380401
1.22061 0.194941 0.00387717
1.31826 0.193779 0.00395801
1.41592 0.179696 0.00408721
1.51357 0.191253 0.00417841
1.61123 0.184157 0.00427273
1.70889 0.183864 0.00436945
1.80654 0.185711 0.00445418
1.9042 0.188284 0.00456182
2.00186 0.17828 0.00468951
2.09951 0.18579 0.00478588
2.19717 0.173092 0.00490841
2.29482 0.178424 0.00500302
2.39248 0.175325 0.00513112
2.49014 0.169055 0.00526717
2.58779 0.169684 0.00539929
2.68545 0.166479 0.00553307
2.78311 0.174901 0.00568315
2.88076 0.165357 0.00582055
2.97842 0.161134 0.00594299
3.07607 0.163881 0.00608202
3.17373 0.16285 0.0062539
3.27139 0.167391 0.00637735
3.36904 0.156877 0.00657046
3.4667 0.158135 0.00666646
3.56436 0.147992 0.00682832
3.66201 0.160752 0.00704025
3.75967 0.149518 0.00724035
3.85732 0.149748 0.00741106
3.95498 0.157973 0.00760801
4.05264 0.151134 0.00781567
4.15029 0.147658 0.00797176
4.24795 0.160698 0.0082049
4.34561 0.153911 0.00836539
4.44326 0.143394 0.00867031
4.54092 0.154994 0.00886154
4.63857 0.144385 0.00908831
4.73623 0.147688 0.00933572
4.83389 0.151909 0.00955821
4.93154 0.13337 0.00978292
5.0292 0.155296 0.0100141
5.12686 0.16093 0.0103263
5.22451 0.146981 0.0106318
5.32217 0.134605 0.0109743
5.41982 0.141061 0.0111662
5.51748 0.146724 0.0114319
5.61514 0.156114 0.0118421
5.71279 0.139391 0.012063
5.81045 0.157346 0.0125583
5.90811 0.122108 0.0127768
6.00576 0.147293 0.0132836
6.10342 0.134231 0.0135994
6.20107 0.120484 0.0139466
6.29873 0.125492 0.0142937
6.39639 0.126567 0.0149421
6.49404 0.127846 0.0152015
6.5917 0.129432 0.0158218
6.68936 0.135086 0.0161611
6.78701 0.130641 0.0166614
6.88467 0.132634 0.0170775
6.98232 0.115504 0.0175958
7.07998 0.10293 0.0184982
7.17764 0.110889 0.018324
7.27529 0.1091 0.0193816
7.37295 0.14502 0.0202287
7.47061 0.0943095 0.0204775
7.56826 0.135567 0.0217076
7.66592 0.13276 0.02165
7.76357 0.122964 0.0222968
7.86123 0.0908266 0.0239746
7.95889 0.111895 0.0244468
8.05654 0.105193 0.024859
8.1542 0.10686 0.0266918
8.25186 0.0938515 0.0267551
8.34951 0.0905976 0.0273036
8.44717 0.0994177 0.0287919
8.54482 0.116184 0.0300102
8.64248 0.103948 0.0310714
8.74014 0.111813 0.0321919
8.83779 0.160899 0.0348061
8.93545 0.122108 0.033553
9.03311 0.0986474 0.0330711
9.13076 0.116262 0.0372971
9.22842 0.131503 0.0382383
9.32607 0.163231 0.0408557
9.42373 0.11737 0.0411013
9.52139 0.108517 0.0456081
9.61904 0.0452705 0.0444466
9.7167 0.0936904 0.0469549
9.81436 0.173104 0.0476489
9.91201 0.111023 0.0475645
