0.537012 0.192059 0.00330762
0.634668 0.19944 0.00338395
0.732324 0.194292 0.00347035
0.82998 0.186371 0.00355672
0.927637 0.186902 0.00362177
1.02529 0.188043 0.00373217
1.12295 0.184037 0.00379975
1.22061 0.182845 0.00388992
1.31826 0.187858 0.00397822
1.41592 0.176453 0.00407802
1.51357 0.177669 0.00416482
1.61123 0.179252 0.00426935
1.70889 0.166565 0.00438249
1.80654 0.170494 0.00448579
1.9042 0.166983 0.0045967
2.00186 0.170333 0.00473049
2.09951 0.178301 0.00481109
2.19717 0.155566 0.00494189
2.29482 0.164697 0.00506614
2.39248 0.16139 0.0051568
2.49014 0.161013 0.00529691
2.58779 0.152247 0.00544472
2.68545 0.147855 0.00556779
2.78311 0.155261 0.00569286
2.88076 0.170496 0.0058338
2.97842 0.147015 0.00598215
3.07607 0.154229 0.00609938
3.17373 0.154728 0.00624206
3.27139 0.154649 0.00641535
3.36904 0.152222 0.00659097
3.4667 0.149248 0.00669986
3.56436 0.145548 0.00691402
3.66201 0.141302 0.00707022
3.75967 0.137464 0.00724495
3.85732 0.152376 0.00744277
3.95498 0.148663 0.00768053
4.05264 0.131623 0.00785518
4.15029 0.143538 0.00800876
4.24795 0.131829 0.00818994
4.34561 0.130833 0.00838976
4.44326 0.140007 0.0086147
4.54092 0.135222 0.00885773
4.63857 0.133104 0.00897422
4.73623 0.152229 0.00930426
4.83389 0.120713 0.00953345
4.93154 0.132305 0.0098821
5.0292 0.128744 0.0100882
5.12686 0.13131 0.0103916
5.22451 0.123156 0.0106489
5.32217 0.143764 0.010885
5.41982 0.14068 0.0112648
5.51748 0.131215 0.0116122
5.61514 0.129262 0.0118764
5.71279 0.13793 0.0122743
5.81045 0.10585 0.0125411
5.90811 0.120228 0.0130611
6.00576 0.116845 0.0132061
6.10342 0.114616 0.013654
6.20107 0.123279 0.0141543
6.29873 0.113514 0.0143661
6.39639 0.101349 0.0149986
6.49404 0.107215 0.0153389
6.5917 0.145429 0.0156113
6.68936 0.106644 0.0165552
6.78701 0.139147 0.0167721
6.88467 0.0945624 0.0174014
6.98232 0.117776 0.0178178
7.07998 0.135527 0.0183926
7.17764 0.14269 0.0186631
7.27529 0.115342 0.0197621
7.37295 0.0934157 0.0199548
7.47061 0.135619 0.0207979
7.56826 0.125725 0.0212216
7.66592 0.0897548 0.021793
7.76357 0.119518 0.022343
7.86123 0.114301 0.0233188
7.95889 0.101312 0.0242969
8.05654 0.0737062 0.0254165
8.1542 0.107422 0.025591
8.25186 0.118331 0.0269413
8.34951 0.136343 0.0268671
8.44717 0.149449 0.0285804
8.54482 0.121123 0.0300018
8.64248 0.0904007 0.030326
8.74014 0.137605 0.0337445
8.83779 0.102479 0.0329958
8.93545 0.0984902 0.0334001
9.03311 0.0968533 0.036228
9.13076 0.126496 0.0350406
9.22842 0.127264 0.0380722
9.32607 0.101902 0.0382425
9.42373 0.109552 0.0417235
9.52139 0.0995168 0.0444791
9.61904 0.149908 0.0448415
9.7167 0.176173 0.0500684
9.81436 0.118525 0.0510921
9.91201 0.0404479 0.0482414
