0.537012 0.203033 0.00327235
0.634668 0.204656 0.00335436
0.732324 0.196184 0.0034337
0.82998 0.202016 0.00350309
0.927637 0.190928 0.00360586
1.02529 0.194647 0.00367903
1.12295 0.188272 0.00377029
1.22061 0.190489 0.00384706
1.31826 0.192167 0.00394787
1.41592 0.191153 0.00402967
1.51357 0.186129 0.0041404
1.61123 0.182666 0.00424991
1.70889 0.177896 0.00434264
1.80654 0.177086 0.00445301
1.9042 0.178225 0.00452355
2.00186 0.179455 0.00467534
2.09951 0.168825 0.00477537
2.19717 0.178078 0.00488275
2.29482 0.178365 0.00498095
2.39248 0.179459 0.00509946
2.49014 0.180175 0.0052415
2.58779 0.162344 0.00537877
2.68545 0.176874 0.00545113
2.78311 0.173606 0.0056087
2.88076 0.164274 0.00576226
2.97842 0.154318 0.00590558
3.07607 0.159578 0.00604676
3.17373 0.16348 0.00619683
3.27139 0.154809 0.00631785
3.36904 0.168421 0.00651397
3.4667 0.150112 0.00664618
3.56436 0.148908 0.00677572
3.66201 0.1459 0.00703373
3.75967 0.152039 0.00714851
3.85732 0.166386 0.00731844
3.95498 0.155491 0.00756652
4.05264 0.152053 0.00775877
4.15029 0.147511 0.00791282
4.24795 0.142059 0.00806178
4.34561 0.143482 0.0083534
4.44326 0.142749 0.00856524
4.54092 0.142145 0.00875997
4.63857 0.154768 0.00900904
4.73623 0.128409 0.00923104
4.83389 0.161289 0.00944963
4.93154 0.156664 0.0097115
5.0292 0.126804 0.00993788
5.12686 0.137685 0.0101962
5.22451 0.148779 0.0104326
5.32217 0.132206 0.0107165
5.41982 0.152883 0.0110509
5.51748 0.130039 0.0115506
5.61514 0.135902 0.0116284
5.71279 0.153893 0.0121327
5.81045 0.13145 0.0124614
5.90811 0.141656 0.0125297
6.00576 0.122934 0.0130972
6.10342 0.125491 0.0132891
6.20107 0.127721 0.0135429
6.29873 0.112266 0.0143755
6.39639 0.123362 0.0146662
6.49404 0.109763 0.0151143
6.5917 0.115881 0.0153299
6.68936 0.123498 0.0157835
6.78701 0.101423 0.0164459
6.88467 0.107369 0.0167173
6.98232 0.105233 0.0171625
7.07998 0.124682 0.0174974
7.17764 0.0879375 0.0185363
7.27529 0.0895321 0.0195192
7.37295 0.108813 0.0194244
7.47061 0.0947395 0.0200942
7.56826 0.0993229 0.0213585
7.66592 0.104841 0.0212615
7.76357 0.059714 0.022175
7.86123 0.107406 0.022464
7.95889 0.105457 0.0239172
8.05654 0.0853567 0.0249056
8.1542 0.0872083 0.0254436
8.25186 0.081715 0.0261763
8.34951 0.096799 0.0268067
8.44717 0.0878815 0.0279855
8.54482 0.0938121 0.0296868
8.64248 0.0796163 0.0286213
8.74014 0.134972 0.0302609
8.83779 0.100428 0.0318214
8.93545 0.0965417 0.0333729
9.03311 0.129657 0.0338953
9.13076 0.0165476 0.0348456
9.22842 0.0874311 0.0376588
9.32607 0.0741749 0.0402717
9.42373 0.0494489 0.0379912
9.52139 0.0483254 0.0423611
9.61904 0.0315061 0.0422438
9.7167 0.153472 0.0430973
9.81436 -0.00472327 0.0439902
9.91201 0.0295549 0.0432164
